Entity,Code,Day,total_vaccinations
Malaysia,MYS,2022-03-14,68360752
Malaysia,MYS,2022-03-15,68419973
Malaysia,MYS,2022-03-16,68469984
Malaysia,MYS,2022-03-17,68518041
Malaysia,MYS,2022-03-18,68560564
Malaysia,MYS,2022-03-19,68596792
Malaysia,MYS,2022-03-20,68625815
Malaysia,MYS,2022-03-21,68655412
Malaysia,MYS,2022-03-22,68685900
Malaysia,MYS,2022-03-23,68715044
Malaysia,MYS,2022-03-24,68745335
Malaysia,MYS,2022-03-25,68779719
Malaysia,MYS,2022-03-26,68812901
Malaysia,MYS,2022-03-27,68838066
Malaysia,MYS,2022-03-28,68881874
Malaysia,MYS,2022-03-29,68932202
Malaysia,MYS,2022-03-30,68986524
Malaysia,MYS,2022-03-31,69046527
Malaysia,MYS,2022-04-01,69083327
Malaysia,MYS,2022-04-02,69111053
Malaysia,MYS,2022-04-03,69129110
Malaysia,MYS,2022-04-04,69153216
Malaysia,MYS,2022-04-05,69178370
Malaysia,MYS,2022-04-06,69206355
Malaysia,MYS,2022-04-07,69238296
Malaysia,MYS,2022-04-08,69276171
Malaysia,MYS,2022-04-09,69321127
Malaysia,MYS,2022-04-10,69362310
Malaysia,MYS,2022-04-11,69411592
Malaysia,MYS,2022-04-12,69460386
Malaysia,MYS,2022-04-13,69511189
Malaysia,MYS,2022-04-14,69573398
Malaysia,MYS,2022-04-15,69633438
Malaysia,MYS,2022-04-16,69717797
Malaysia,MYS,2022-04-17,69781372
Malaysia,MYS,2022-04-18,69841018
Malaysia,MYS,2022-04-19,69891880
Malaysia,MYS,2022-04-20,69957314
Malaysia,MYS,2022-04-21,70023608
Malaysia,MYS,2022-04-22,70093366
Malaysia,MYS,2022-04-23,70173827
Malaysia,MYS,2022-04-24,70230715
Malaysia,MYS,2022-04-25,70273096
Malaysia,MYS,2022-04-26,70310797
Malaysia,MYS,2022-04-27,70349305
Malaysia,MYS,2022-04-28,70385176
Malaysia,MYS,2022-04-29,70427881
Malaysia,MYS,2022-04-30,70466331
Malaysia,MYS,2022-05-01,70479919
Malaysia,MYS,2022-05-02,70483086
Malaysia,MYS,2022-05-03,70485352
Malaysia,MYS,2022-05-04,70488555
Malaysia,MYS,2022-05-05,70502335
Malaysia,MYS,2022-05-06,70524464
Malaysia,MYS,2022-05-07,70550438
Malaysia,MYS,2022-05-08,70581437
Malaysia,MYS,2022-05-09,70613510
Malaysia,MYS,2022-05-10,70647279
Malaysia,MYS,2022-05-11,70683439
Malaysia,MYS,2022-05-12,70727587
Malaysia,MYS,2022-05-13,70785222
Malaysia,MYS,2022-05-14,70834483
Malaysia,MYS,2022-05-15,70861070
Malaysia,MYS,2022-05-16,70873107
Malaysia,MYS,2022-05-17,70891815
Malaysia,MYS,2022-05-18,70907582
Malaysia,MYS,2022-05-19,70926765
Malaysia,MYS,2022-05-20,70952667
Malaysia,MYS,2022-05-21,70978299
Malaysia,MYS,2022-05-22,70995800
Malaysia,MYS,2022-05-23,71008167
Malaysia,MYS,2022-05-24,71022058
Malaysia,MYS,2022-05-25,71035660
Malaysia,MYS,2022-05-26,71053834
Malaysia,MYS,2022-05-27,71077706
Malaysia,MYS,2022-05-28,71099437
Malaysia,MYS,2022-05-29,71115367
Malaysia,MYS,2022-05-30,71129710
Malaysia,MYS,2022-05-31,71146475
Malaysia,MYS,2022-06-01,71152885
Malaysia,MYS,2022-06-02,71160735
Malaysia,MYS,2022-06-03,71171983
Malaysia,MYS,2022-06-04,71181389
Malaysia,MYS,2022-06-05,71187228
Malaysia,MYS,2022-06-06,71189912
Malaysia,MYS,2022-06-07,71197265
Malaysia,MYS,2022-06-08,71204491
Malaysia,MYS,2022-06-09,71214616
Malaysia,MYS,2022-06-10,71228553
Malaysia,MYS,2022-06-11,71241805
Malaysia,MYS,2022-06-12,71250658
Malaysia,MYS,2022-06-13,71258903
Malaysia,MYS,2022-06-14,71267306
Malaysia,MYS,2022-06-15,71277332
Malaysia,MYS,2022-06-16,71290350
Malaysia,MYS,2022-06-17,71308577
Malaysia,MYS,2022-06-18,71325532
Malaysia,MYS,2022-06-19,71336574
Malaysia,MYS,2022-06-20,71344624
Malaysia,MYS,2022-06-21,71352851
Malaysia,MYS,2022-06-22,71363584
Malaysia,MYS,2022-06-23,71377662
Malaysia,MYS,2022-06-24,71397967
Malaysia,MYS,2022-06-25,71411609
Malaysia,MYS,2022-06-26,71419617
Malaysia,MYS,2022-06-27,71425716
Malaysia,MYS,2022-06-28,71431697
Malaysia,MYS,2022-06-29,71437506
Malaysia,MYS,2022-06-30,71446061
Malaysia,MYS,2022-07-01,71456093
Malaysia,MYS,2022-07-02,71465153
Malaysia,MYS,2022-07-03,71473173
Malaysia,MYS,2022-07-04,71480520
Malaysia,MYS,2022-07-05,71489567
Malaysia,MYS,2022-07-06,71500390
Malaysia,MYS,2022-07-07,71516832
Malaysia,MYS,2022-07-08,71536593
Malaysia,MYS,2022-07-09,71549412
Malaysia,MYS,2022-07-10,71555067
Malaysia,MYS,2022-07-11,71560346
Malaysia,MYS,2022-07-12,71571236
Malaysia,MYS,2022-07-13,71584560
Malaysia,MYS,2022-07-14,71601517
Malaysia,MYS,2022-07-15,71624229
Malaysia,MYS,2022-07-16,71643955
Malaysia,MYS,2022-07-17,71657117
Malaysia,MYS,2022-07-18,71670068
Malaysia,MYS,2022-07-19,71684048
Malaysia,MYS,2022-07-20,71699874
Malaysia,MYS,2022-07-21,71720080
Malaysia,MYS,2022-07-22,71742858
Malaysia,MYS,2022-07-23,71761515
Malaysia,MYS,2022-07-24,71774581
Malaysia,MYS,2022-07-25,71789707
Malaysia,MYS,2022-07-26,71806591
Malaysia,MYS,2022-07-27,71820860
Malaysia,MYS,2022-07-28,71837927
Malaysia,MYS,2022-07-29,71857849
Malaysia,MYS,2022-07-30,71868915
Malaysia,MYS,2022-07-31,71878003
Malaysia,MYS,2022-08-01,71886517
Malaysia,MYS,2022-08-02,71895651
Malaysia,MYS,2022-08-03,71904902
Malaysia,MYS,2022-08-04,71915908
Malaysia,MYS,2022-08-05,71927887
Malaysia,MYS,2022-08-06,71936383
Malaysia,MYS,2022-08-07,71941086
Malaysia,MYS,2022-08-08,71947461
Malaysia,MYS,2022-08-09,71954533
Malaysia,MYS,2022-08-10,71961799
Malaysia,MYS,2022-08-11,71970049
Malaysia,MYS,2022-08-12,71979740
Malaysia,MYS,2022-08-13,71986917
Malaysia,MYS,2022-08-14,71991224
Malaysia,MYS,2022-08-15,71995781
Malaysia,MYS,2022-08-16,72000886
Malaysia,MYS,2022-08-17,72006858
Malaysia,MYS,2022-08-18,72014470
Malaysia,MYS,2022-08-19,72023669
Malaysia,MYS,2022-08-20,72029138
Malaysia,MYS,2022-08-21,72032537
Malaysia,MYS,2022-08-22,72036553
Malaysia,MYS,2022-08-23,72040783
Malaysia,MYS,2022-08-24,72046210
Malaysia,MYS,2022-08-25,72051540
Malaysia,MYS,2022-08-26,72057848
Malaysia,MYS,2022-08-27,72062311
Malaysia,MYS,2022-08-28,72064691
Malaysia,MYS,2022-08-29,72068024
Malaysia,MYS,2022-08-30,72071951
Malaysia,MYS,2022-08-31,72073387
Malaysia,MYS,2022-09-01,72077212
Malaysia,MYS,2022-09-02,72082270
Malaysia,MYS,2022-09-03,72085004
Malaysia,MYS,2022-09-04,72086507
Malaysia,MYS,2022-09-05,72088828
Malaysia,MYS,2022-09-06,72091564
Malaysia,MYS,2022-09-07,72094743
Malaysia,MYS,2022-09-08,72099379
